"persons","age","contacted_by_phone","voted_last_election","donation"
2,45,0,1,2007
1,24,0,0,0
2,44,0,1,2212
2,30,0,0,0
1,51,0,1,0
1,47,0,1,0
2,41,0,0,0
1,77,0,1,0
2,73,0,0,4000
2,76,0,0,0
1,30,0,0,0
2,58,0,0,4000
1,25,0,1,0
2,65,0,1,0
1,57,0,1,0
2,57,0,1,0
1,42,0,1,869
2,48,0,1,2386
1,86,0,1,1089
1,46,0,0,0
2,77,0,1,0
1,30,0,0,302
1,77,0,1,2056
2,71,0,1,0
2,76,0,1,0
2,63,0,1,424
1,23,0,0,1976
2,41,0,0,0
1,48,0,0,0
2,39,0,0,0
1,75,0,0,0
1,57,0,0,0
2,61,0,1,0
1,75,0,0,525
2,34,0,0,0
1,85,0,0,0
1,25,0,0,0
2,61,0,0,0
2,85,0,0,0
1,60,0,0,625
1,34,0,1,0
1,43,0,1,0
2,46,0,0,0
1,22,0,0,2132
1,49,0,1,0
1,61,0,0,262
1,75,0,1,0
1,32,0,0,0
2,54,0,1,0
1,34,0,0,0
1,40,0,1,0
1,34,0,1,0
1,29,0,0,0
1,33,0,0,525
1,37,0,0,1472
1,28,0,0,0
2,20,0,1,515
2,27,0,0,2429
2,70,0,1,0
1,94,0,1,0
1,21,0,0,3256
1,49,0,1,673
2,62,0,1,334
1,37,0,0,1579
1,41,0,1,1480
2,54,0,1,4000
1,31,0,0,0
2,61,0,1,0
1,49,0,0,0
2,38,0,1,769
2,49,0,1,688
1,50,0,1,2210
1,56,0,1,1725
2,80,0,1,461
2,43,0,1,271
1,90,0,0,0
2,72,0,1,0
2,63,0,1,0
1,78,0,0,4000
1,34,0,0,0
2,52,0,1,0
2,34,0,0,26
2,76,0,0,0
1,54,0,0,298
1,58,0,0,358
1,19,0,0,3896
2,30,0,1,0
1,42,0,0,0
1,30,0,0,0
2,42,0,0,1172
1,71,0,1,1217
2,49,0,1,0
1,53,0,0,589
2,61,0,0,2558
1,38,0,0,0
1,51,0,0,0
1,50,0,1,0
1,51,0,0,602
2,79,0,0,0
2,73,0,1,482
1,29,0,0,2257
1,56,0,0,572
1,27,0,1,2670
1,51,0,0,0
2,32,0,0,1095
1,79,0,1,2680
2,38,0,0,1152
1,43,0,0,0
1,62,0,1,0
2,26,0,0,1187
2,33,0,0,1022
1,40,0,0,2032
1,42,0,0,915
2,50,0,1,2139
1,31,0,0,0
1,65,0,0,0
2,78,0,1,0
1,29,0,0,896
1,91,0,0,0
1,81,0,1,152
1,80,0,1,0
1,83,0,1,710
2,49,0,0,2619
1,42,0,1,968
1,58,0,1,604
1,61,0,0,0
1,26,0,0,208
2,59,0,0,1659
2,32,0,0,4000
1,25,0,0,668
1,28,0,0,1622
2,48,0,0,0
1,20,0,0,0
1,44,0,0,623
2,36,0,0,0
1,54,0,1,0
2,22,0,0,369
1,27,0,0,0
2,36,0,0,0
1,56,0,1,0
1,23,0,0,0
1,42,0,0,0
1,34,0,1,2504
1,55,0,0,1657
1,32,0,0,547
1,30,0,0,0
1,47,0,0,0
2,60,0,0,0
1,73,0,0,0
1,58,0,1,154
1,38,0,0,1792
1,35,0,1,0
1,84,0,1,0
2,29,0,0,2843
1,94,0,0,1553
1,35,0,0,121
1,84,0,1,3851
2,63,0,1,2320
1,75,0,1,1174
1,33,0,0,503
1,93,0,0,0
1,77,0,1,1586
1,58,0,0,330
1,38,0,0,0
2,76,0,1,0
1,82,0,0,845
1,27,0,0,0
2,45,0,1,1897
1,32,0,0,3231
1,49,0,0,0
1,52,0,0,0
1,43,0,0,2318
1,44,0,0,1693
2,31,0,0,4000
2,75,0,0,0
1,67,0,0,0
1,37,0,0,0
1,43,0,0,662
2,52,0,0,0
1,61,0,1,0
1,42,0,0,0
2,58,0,0,2103
1,70,0,0,1417
2,62,0,1,0
1,27,0,0,0
1,36,0,0,3597
1,34,0,0,3972
1,45,0,1,1300
1,78,0,1,0
1,82,0,0,0
2,42,0,0,0
1,71,0,0,0
1,34,0,0,4000
1,55,0,1,0
1,69,0,0,2223
2,64,0,0,0
2,79,0,1,0
1,48,0,1,697
1,35,0,1,0
2,29,0,0,0
2,25,0,0,527
1,26,0,0,468
2,22,0,0,435
2,69,0,1,0
1,43,0,1,952
2,25,0,1,0
1,51,0,0,0
1,68,0,0,169
1,41,0,0,0
2,83,0,1,324
2,20,0,0,299
1,70,0,0,2554
1,28,0,0,656
2,40,0,1,0
1,81,0,0,437
1,33,0,0,2334
1,26,0,0,844
1,63,0,1,1859
1,83,0,1,3683
1,80,0,0,0
1,76,0,0,0
2,37,0,0,0
1,81,0,0,0
2,77,0,0,621
2,84,0,1,1555
2,63,0,1,0
2,39,0,0,2343
1,29,0,1,0
2,52,0,1,2537
2,32,0,1,0
1,51,0,0,0
2,33,0,1,653
1,41,0,0,0
1,34,0,1,0
1,73,0,0,0
1,19,0,0,0
1,47,0,0,0
1,37,0,0,1619
1,41,0,0,1464
1,45,0,0,0
1,69,0,0,474
2,78,0,0,0
1,27,0,0,0
2,27,0,1,116
1,58,0,1,576
1,62,0,1,0
2,80,0,0,0
1,51,0,1,0
2,38,0,1,0
2,78,0,1,0
2,76,0,0,0
1,34,0,0,2328
2,51,0,0,0
2,92,0,0,0
1,30,0,0,1955
1,97,0,0,0
2,75,0,1,0
1,59,0,1,0
2,79,0,1,0
2,71,0,1,0
1,68,0,0,1033
2,35,0,0,2227
1,74,0,0,888
1,71,0,1,1160
2,43,0,1,0
2,63,0,0,0
1,85,0,1,0
1,34,0,0,43
1,52,0,1,0
1,61,0,0,398
2,68,0,1,2164
1,52,0,1,2796
1,51,0,0,2050
1,49,0,1,3058
1,49,0,1,0
1,59,0,0,2193
1,27,0,1,619
1,85,0,0,831
1,82,0,1,0
1,85,0,0,0
1,59,0,1,0
2,62,0,0,2738
2,24,0,0,739
1,82,0,1,0
2,60,0,0,1399
1,52,0,1,1257
1,29,0,1,3831
1,87,0,0,4000
2,40,0,1,344
2,45,0,1,157
1,32,0,0,2192
1,85,0,0,623
2,44,0,1,2574
2,82,0,0,2647
1,33,0,1,0
2,81,0,0,0
1,55,0,1,0
2,74,0,1,423
1,30,0,1,0
1,52,0,0,0
1,73,0,1,0
2,89,0,0,0
1,63,0,1,0
1,91,0,0,572
1,26,0,0,0
1,24,0,1,0
2,51,0,1,0
2,47,0,0,0
2,73,0,0,0
1,34,0,1,0
1,45,0,1,0
1,43,0,1,616
1,50,0,1,0
1,48,0,1,0
2,83,0,1,604
1,22,0,0,2189
1,79,0,0,0
2,42,0,1,0
1,31,0,0,0
1,24,0,0,2840
1,32,0,1,0
1,24,0,0,2539
2,31,0,0,157
1,64,0,0,1565
1,47,0,0,0
2,40,0,1,505
2,32,0,0,0
1,50,0,0,542
1,44,0,0,2581
2,32,0,0,0
1,30,0,0,424
1,32,0,0,0
2,35,0,0,657
2,77,0,0,0
1,43,0,0,0
2,64,0,1,0
2,36,0,0,0
2,50,0,0,4000
1,68,0,1,2881
2,52,0,0,0
1,56,0,0,1955
1,84,0,1,1981
1,51,0,1,0
1,52,0,0,1303
1,88,0,1,4000
2,35,0,0,0
1,90,0,1,996
1,42,0,0,0
1,95,0,1,0
1,40,0,1,1854
2,58,0,0,0
1,47,0,1,0
2,76,0,1,0
1,24,0,0,0
1,79,0,1,0
1,85,0,1,519
1,72,0,1,1569
1,76,0,0,1261
1,73,0,0,129
1,45,0,1,0
1,79,0,1,3770
2,47,0,1,550
2,56,0,0,0
2,39,0,0,0
1,47,0,1,819
1,24,0,0,0
2,57,0,0,0
1,61,0,1,556
1,83,0,1,4000
2,44,0,0,0
1,45,0,0,0
2,43,0,0,0
1,35,0,0,2760
1,39,0,0,0
1,30,0,1,0
2,43,0,0,0
1,38,0,1,792
1,75,0,1,3331
1,51,0,1,1917
1,35,0,1,854
1,75,0,1,0
2,19,0,0,0
1,25,0,0,0
2,24,0,1,0
1,60,0,0,0
2,51,0,0,0
1,34,0,1,0
1,61,0,1,0
1,67,0,1,0
2,76,0,1,976
2,63,0,1,1677
1,63,0,1,0
1,34,0,0,458
1,40,0,1,401
1,24,0,0,180
2,43,0,0,1471
1,75,0,0,1414
1,59,0,0,0
2,51,0,1,0
1,20,0,0,0
1,83,0,0,0
1,40,0,0,0
2,40,0,0,2158
1,50,0,0,0
2,42,0,0,718
1,29,0,1,175
1,55,0,0,158
1,39,0,0,277
1,73,0,0,0
2,49,0,1,3571
1,64,0,0,1657
2,48,0,0,0
2,34,0,1,2682
1,51,0,0,323
1,67,0,1,1684
1,79,0,1,3337
2,40,0,1,0
2,34,0,1,2629
1,34,0,0,4000
1,36,0,0,3443
1,55,0,1,0
2,54,0,1,1320
1,78,0,0,0
2,40,0,0,0
1,70,0,1,2218
2,75,0,0,2710
1,48,0,0,0
2,59,0,0,1407
1,77,0,1,0
2,59,0,0,0
1,27,0,0,1066
1,68,0,1,0
1,28,0,0,0
1,21,0,0,0
2,81,0,0,0
2,46,0,1,195
2,21,0,1,0
1,78,0,1,0
1,36,0,1,374
1,70,0,0,3770
1,22,0,0,0
2,86,0,1,2169
1,87,0,0,279
2,28,0,0,0
1,68,0,1,0
2,51,0,0,1903
1,66,0,0,0
1,35,0,1,1673
2,35,0,1,0
2,25,0,1,0
1,51,0,1,0
1,50,0,0,0
1,29,0,1,0
1,45,0,1,402
1,26,0,0,3369
1,34,0,0,1232
1,37,0,0,0
2,61,0,0,782
2,32,0,1,1068
1,43,0,1,800
1,25,0,0,430
1,42,0,1,0
1,48,0,0,0
2,49,0,0,0
2,45,0,0,0
1,58,0,1,1618
1,80,0,1,0
2,54,0,1,543
2,43,0,0,0
1,64,0,1,0
2,63,0,1,0
1,67,0,0,1285
1,44,0,1,0
1,38,0,0,869
1,78,0,0,404
2,35,0,0,0
2,59,0,0,1709
2,53,0,0,1845
1,23,0,0,0
1,70,0,1,645
2,38,0,0,2484
1,27,0,0,0
2,33,0,1,4000
1,49,0,1,3754
1,50,0,1,0
1,26,0,0,1969
2,41,0,0,2727
1,36,0,1,0
2,47,0,1,1637
2,59,0,1,533
2,25,0,0,0
1,45,0,1,0
2,49,0,0,0
1,46,0,0,0
1,23,0,0,3000
2,67,0,1,568
1,90,0,0,1611
1,55,0,1,3320
1,86,0,0,958
1,30,0,0,0
2,83,0,0,0
1,77,0,0,0
1,74,0,1,0
1,24,0,0,1210
1,82,0,0,476
2,84,0,1,22
2,20,0,0,1522
1,88,0,1,0
1,66,0,0,0
1,89,0,0,0
1,88,0,0,639
2,56,0,1,0
1,58,0,1,0
1,77,0,0,0
2,44,0,1,0
1,72,0,1,0
2,55,0,0,3098
2,58,0,1,0
2,28,0,1,0
1,87,0,1,1231
1,74,0,0,0
1,29,0,1,0
1,23,0,0,1098
2,63,0,0,0
1,26,0,0,0
1,23,0,1,978
2,51,0,1,2181
1,82,0,1,3319
1,82,0,0,0
2,46,0,1,430
2,45,0,0,932
1,28,0,0,0
1,29,0,0,0
2,47,0,1,916
1,28,0,0,0
2,49,0,0,0
1,89,0,0,0
1,43,0,1,3805
2,88,0,1,1566
2,77,0,1,213
2,39,0,1,0
1,64,0,1,0
1,85,0,1,3679
2,78,0,1,0
1,67,0,1,0
1,62,0,1,3409
2,37,0,1,1870
1,68,0,0,0
1,40,0,0,998
2,80,0,0,4000
1,51,0,0,2029
1,63,0,0,666
1,51,0,0,336
2,23,0,1,0
1,61,0,0,0
1,35,0,0,1156
1,25,0,0,0
1,88,0,1,0
1,40,0,1,0
1,45,0,0,2419
2,56,0,0,0
1,27,0,1,312
1,52,0,0,0
1,25,0,0,718
1,47,0,0,4000
1,34,0,0,545
1,26,0,0,3035
1,46,0,1,1382
1,19,0,0,0
1,83,0,1,0
1,26,0,0,2598
2,51,0,1,251
2,43,0,1,3425
1,71,0,1,179
1,34,0,0,122
1,41,0,1,372
1,52,0,1,355
1,39,0,0,223
1,34,0,1,0
1,64,0,0,963
1,82,0,1,3502
1,24,0,0,444
1,40,0,0,0
1,27,0,0,0
1,79,0,0,4000
1,31,0,0,2615
1,53,0,1,0
1,53,0,1,0
1,25,0,0,0
1,32,0,0,398
2,31,0,1,667
2,40,0,0,588
1,46,0,0,2421
1,31,0,0,0
2,78,0,1,905
1,79,0,1,0
2,69,0,0,85
2,71,0,1,0
2,34,0,0,0
2,30,0,1,358
1,82,0,1,1322
1,55,0,1,2403
2,43,0,0,0
1,31,0,0,0
2,50,0,1,0
1,79,0,1,0
1,82,0,0,2466
1,29,0,0,0
2,38,0,0,0
2,27,0,0,0
2,74,0,0,4000
2,37,0,0,1589
1,28,0,1,0
2,37,0,0,0
2,34,0,0,1763
1,32,0,0,0
1,31,0,0,2030
1,26,0,0,4000
2,62,0,1,0
1,34,0,0,0
2,40,0,1,0
2,45,0,1,0
1,62,0,0,957
1,38,0,1,0
2,76,0,1,0
1,63,0,1,0
1,38,0,0,1603
1,89,0,0,889
1,64,0,1,381
1,49,0,1,309
1,48,0,1,0
2,31,0,1,892
1,24,0,1,1616
1,49,0,0,0
1,64,0,1,377
1,74,0,1,0
2,61,0,1,0
2,76,0,1,532
2,38,0,1,0
1,58,0,1,727
1,26,0,0,561
1,46,0,0,0
1,54,0,1,0
1,39,0,0,0
1,75,0,1,0
2,51,0,1,0
2,28,0,0,0
1,24,0,0,4000
1,38,0,1,0
1,35,0,0,0
1,30,0,0,3520
1,27,0,0,1945
2,50,0,0,504
2,46,0,1,420
1,73,0,0,316
2,40,0,1,595
1,54,0,1,0
2,31,0,0,0
2,56,0,0,0
1,40,0,0,0
1,29,0,0,2736
1,53,0,0,274
2,48,0,1,0
1,36,0,0,1780
2,77,0,0,1867
1,77,0,0,0
1,29,0,0,0
1,50,0,1,0
1,58,0,1,3253
1,32,0,0,489
1,57,0,1,0
2,53,0,1,468
1,93,0,0,0
1,59,0,1,0
1,70,0,0,913
1,62,0,0,1063
1,41,0,1,2878
1,67,0,1,950
2,49,0,1,2566
2,81,0,0,1376
2,30,0,0,1877
1,72,0,1,140
1,55,0,1,1494
2,63,0,1,3143
1,46,0,0,0
1,65,0,0,0
1,25,0,0,2864
1,56,0,1,0
1,54,0,1,0
1,52,0,0,1062
1,31,0,0,0
2,35,0,0,0
1,27,0,0,3241
1,24,0,0,0
1,54,0,0,688
1,32,0,0,1568
1,59,0,1,0
1,20,0,0,0
1,55,0,1,1299
1,19,0,0,0
1,50,0,1,53
1,80,0,0,165
1,19,0,0,0
1,56,0,1,0
1,47,0,0,2514
2,72,0,1,0
1,89,0,1,0
1,74,0,1,2025
1,29,0,0,2490
1,54,0,1,2486
1,91,0,1,1622
2,72,0,1,0
1,32,0,0,854
1,38,0,0,669
1,54,0,0,335
1,44,0,1,0
2,81,0,1,0
2,77,0,1,579
2,36,0,0,1429
2,46,0,0,0
1,52,0,0,2359
1,85,0,1,0
2,71,0,0,0
1,65,0,1,0
1,58,0,0,386
1,36,0,0,0
1,62,0,0,2411
1,31,0,0,0
1,32,0,0,0
2,76,0,1,0
2,74,0,1,0
1,78,0,0,0
1,49,0,1,3084
1,75,0,1,0
1,65,0,0,460
2,34,0,0,1648
1,76,0,1,4000
1,40,0,0,1260
1,48,0,0,0
1,44,0,1,1303
1,79,0,1,0
2,70,0,1,1577
1,35,0,0,1626
1,28,0,0,0
2,82,0,1,0
2,70,0,1,0
2,34,0,0,0
2,70,0,1,1555
1,28,0,0,569
2,68,0,1,2673
1,51,0,0,0
1,84,0,1,0
1,60,0,0,946
1,74,0,0,0
1,82,0,0,0
1,24,0,1,0
1,49,0,1,0
1,38,0,0,1049
1,63,0,1,0
2,75,0,1,621
2,41,0,1,0
1,26,0,1,0
1,43,0,0,0
1,85,0,1,0
2,67,0,0,3738
1,30,0,0,427
1,78,0,0,0
2,41,0,1,0
1,40,0,1,975
1,38,0,0,0
1,59,0,1,394
2,84,0,0,1557
2,44,0,1,306
1,30,0,1,484
1,57,0,1,0
2,40,0,1,0
2,36,0,0,1122
2,23,0,0,499
2,52,0,0,894
1,57,0,1,0
1,42,0,0,0
1,66,0,0,3186
1,83,0,1,112
1,27,0,0,278
1,48,0,0,0
2,50,0,0,0
1,43,0,1,1533
2,45,0,1,0
2,38,0,1,67
1,25,0,0,0
2,71,0,0,0
1,47,0,1,0
1,27,0,0,0
1,34,0,0,232
2,68,0,0,0
2,49,0,1,0
2,92,0,1,244
1,48,0,1,0
1,27,0,0,2846
1,43,0,0,3
1,78,0,1,260
1,30,0,0,0
1,34,0,0,0
1,37,0,1,0
1,68,0,1,2320
1,49,0,0,377
1,39,0,1,0
2,31,0,1,0
2,57,0,1,0
1,70,0,1,2266
1,34,0,0,0
1,44,0,0,0
1,25,0,0,0
1,58,0,0,0
1,32,0,0,0
1,32,0,0,515
1,29,0,0,0
1,43,0,0,0
2,25,0,0,0
2,59,0,1,0
1,72,0,1,808
2,37,0,1,0
1,71,0,1,0
2,67,0,1,0
1,24,0,0,0
1,61,0,1,245
2,24,0,0,1360
1,51,0,1,0
1,30,0,0,309
2,60,0,0,3305
1,56,0,0,0
1,45,0,0,2810
1,42,0,0,1954
1,27,0,0,1698
1,40,0,1,0
2,67,0,0,0
1,33,0,0,0
1,33,0,0,0
1,77,0,1,0
2,49,0,1,1307
1,84,0,1,2046
2,21,0,0,0
1,22,0,0,52
1,74,0,0,2096
1,75,0,1,452
1,35,0,0,1333
2,73,0,0,2144
1,44,0,0,0
2,33,0,1,2323
1,54,0,1,0
1,38,0,0,1058
1,77,0,1,518
1,46,0,1,0
1,75,0,1,0
1,91,0,0,0
2,61,0,0,0
2,47,0,1,2348
1,84,0,1,0
1,41,0,0,762
1,32,0,0,1081
1,27,0,0,0
1,30,0,0,435
1,57,0,0,719
1,52,0,0,703
1,35,0,0,0
1,72,0,0,0
2,49,0,1,56
1,72,0,1,2311
1,68,0,1,1958
1,35,0,0,0
1,21,0,0,1568
1,29,0,0,0
1,33,0,0,3330
1,51,0,0,0
1,20,0,0,0
1,58,0,1,0
2,49,0,0,0
2,39,0,1,0
1,52,0,0,935
1,72,0,1,0
1,70,0,1,0
2,70,0,0,0
2,48,0,1,0
1,81,0,1,2989
1,30,0,0,0
1,21,0,0,2619
2,86,0,0,339
1,77,0,1,581
2,40,0,0,0
1,44,0,0,1752
1,61,0,0,0
2,29,0,0,281
1,65,0,0,0
1,24,0,0,0
1,40,0,0,0
1,36,0,0,0
2,56,0,0,0
1,39,0,0,1504
1,81,0,0,155
1,42,0,1,0
1,49,0,0,0
1,34,0,0,1593
1,19,0,0,3944
1,50,0,0,0
1,32,0,0,0
1,45,0,1,2424
2,38,0,0,2571
2,51,0,0,0
1,39,0,0,0
1,37,0,0,0
1,44,0,1,627
1,65,0,0,380
1,46,0,1,0
2,45,0,0,0
1,46,0,0,0
1,34,0,0,0
1,34,0,0,0
1,88,0,1,0
1,35,0,0,199
2,66,0,0,0
1,52,0,0,0
1,40,0,1,0
1,84,0,1,2628
1,36,0,0,0
2,81,0,1,60
1,74,0,0,0
1,69,0,1,670
2,37,0,0,0
2,69,0,1,506
2,48,0,1,718
1,70,0,0,0
1,60,0,0,3155
2,57,0,1,2020
1,38,0,0,1605
1,52,0,0,0
1,34,0,0,1338
1,33,0,1,0
1,68,0,0,397
2,55,0,0,0
1,38,0,0,767
1,55,0,1,0
2,21,0,1,0
1,54,0,1,0
2,42,0,1,0
1,81,0,1,3707
1,87,0,1,0
1,80,0,1,0
1,32,0,0,3888
1,26,0,0,1570
1,33,0,0,0
1,76,0,1,0
1,30,0,0,273
1,66,0,0,0
1,64,0,0,0
1,84,0,0,1730
1,87,0,1,0
2,39,0,0,341
1,37,0,0,0
1,68,0,1,1354
2,72,0,0,0
2,69,0,1,992
2,62,0,0,683
2,71,0,1,967
1,80,0,0,2914
1,51,0,0,560
1,60,0,0,0
2,40,0,0,258
2,90,0,0,1804
2,78,0,1,0
2,64,0,1,0
1,73,0,1,2330
2,39,0,1,0
1,38,0,0,0
1,56,0,1,449
1,28,0,0,115
2,81,0,1,0
2,81,0,1,0
1,79,0,0,1657
2,59,0,1,0
2,57,0,1,0
2,29,0,0,0
1,64,0,1,0
1,27,0,0,2450
1,76,0,0,0
1,33,0,0,1188
1,80,0,1,0
2,28,0,0,0
1,43,0,1,0
2,80,0,0,705
2,30,0,0,0
1,55,0,1,0
2,27,0,0,1479
1,58,0,0,2838
1,48,0,1,0
2,60,0,0,1111
2,83,0,1,0
2,36,0,0,526
2,24,0,0,1521
1,23,0,0,0
1,25,0,0,0
1,30,0,0,0
1,30,0,0,0
1,73,0,0,1127
2,68,0,1,1136
1,37,0,1,0
1,86,0,0,0
2,44,0,1,0
1,47,0,1,1025
1,26,0,0,0
1,54,0,0,1017
2,46,0,0,2874
2,87,0,1,3578
1,34,0,0,0
1,48,0,1,3202
1,47,0,0,0
1,35,0,0,1379
1,29,0,0,4000
2,47,0,0,0
1,44,0,1,0
2,73,0,1,0
1,47,0,0,1436
1,34,0,1,0
2,71,0,0,4000
1,71,0,0,3736
2,43,0,1,0
2,58,0,0,0
1,41,0,0,0
1,38,0,0,4000
1,75,0,0,0
1,42,0,1,1644
1,28,0,0,130
2,84,0,0,783
1,34,0,0,0
1,74,0,0,1766
1,21,0,0,1363
2,72,0,0,0
2,36,0,1,0
2,36,0,0,0
1,58,0,0,281
1,21,0,0,1228
1,32,0,0,1966
1,57,0,1,0
2,84,0,1,404
2,33,0,1,150
1,30,0,0,0
1,39,0,1,185
1,83,0,1,0
2,88,0,1,0
1,45,0,0,1171
2,81,0,1,1716
1,45,0,1,2623
2,71,0,0,0
2,61,0,1,0
2,52,0,0,639
1,33,0,1,231
1,69,0,1,1796
1,27,0,0,0
1,66,0,0,0
1,33,0,1,2039
1,79,0,1,0
1,74,0,0,0
1,79,0,1,755
1,59,0,1,541
1,59,0,1,0
2,49,0,0,0
1,28,0,0,1735
1,35,0,0,0
2,61,0,1,0
1,44,0,1,2646
1,48,0,0,0
1,41,0,0,0
1,51,0,1,0
1,59,0,1,233
1,37,0,1,0
2,46,0,0,2204
2,54,0,0,1176
2,38,0,1,1480
1,67,0,1,0
1,40,0,1,3438
2,28,0,0,0
1,38,0,1,0
1,78,0,0,0
2,56,0,1,389
1,47,0,0,197
1,35,0,0,0
1,30,0,1,0
1,38,0,0,2514
2,44,0,1,0
1,35,0,0,1078
1,50,0,1,0
2,58,0,0,0
2,43,0,1,1869
1,36,0,0,1493
1,41,0,0,0
1,68,0,1,0
1,37,0,1,802
1,30,0,0,0
2,52,0,1,2644
1,81,0,1,0
1,38,0,0,0
1,71,0,1,976
2,77,0,0,0
1,91,0,0,0
1,53,0,0,0
1,31,0,0,0
1,26,0,0,0
1,24,0,0,632
2,26,0,0,0
2,71,0,1,0
2,68,0,0,525
2,80,0,0,2630
2,47,0,0,525
1,79,0,1,2360
1,77,0,1,0
2,81,0,0,0
1,71,0,1,0
2,55,0,0,1487
1,39,0,0,0
1,83,0,1,511
1,81,0,1,0
2,76,0,1,0
1,45,0,0,1133
2,77,0,1,141
1,77,0,1,0
1,39,0,0,748
1,44,0,0,0
2,43,0,1,0
1,46,0,0,4000
1,37,0,1,0
2,41,0,0,0
1,52,0,0,0
1,65,0,0,0
1,74,0,1,0
1,91,0,0,0
1,84,0,1,161
2,45,0,0,0
1,49,0,1,0
1,31,0,1,0
1,58,0,1,478
1,70,0,1,2810
1,89,0,1,914
2,47,0,1,1801
1,35,0,0,2709
2,77,0,1,0
2,82,0,1,0
1,33,0,0,0
1,30,0,1,478
1,38,0,0,0
1,70,0,1,371
1,42,0,1,2968
1,50,0,0,0
2,31,0,1,0
1,68,0,1,2730
1,80,0,1,1947
1,76,0,1,0
1,82,0,0,0
1,33,0,1,0
1,48,0,1,22
1,75,0,1,3927
2,35,0,1,0
1,44,0,0,0
2,59,0,1,1543
1,74,0,0,0
1,55,0,1,0
2,49,0,0,0
2,27,0,0,0
1,42,0,1,4000
1,60,0,1,0
1,66,0,1,1873
2,38,0,0,0
2,65,0,1,1933
1,71,0,0,0
1,85,0,0,1204
1,27,0,0,4000
1,32,0,0,362
1,95,0,0,2099
1,42,0,1,1351
1,65,0,1,0
1,49,0,1,398
1,34,0,0,0
1,53,0,0,1032
1,35,0,0,3503
1,38,0,0,894
1,59,0,0,0
1,37,0,0,0
1,36,0,0,0
1,44,0,1,0
1,38,0,1,948
1,30,0,0,0
1,48,0,1,3726
1,67,0,1,0
1,54,0,0,0
1,39,0,1,0
1,70,0,0,358
1,82,0,1,3661
2,67,0,1,0
1,49,0,1,0
2,45,0,1,3565
1,72,0,1,0
2,51,0,1,2296
1,72,0,1,0
1,56,0,0,0
2,68,0,1,1538
1,91,0,0,717
1,80,0,1,2783
2,57,0,1,449
1,38,0,0,0
1,78,0,0,581
1,26,0,1,0
1,62,0,1,2592
1,48,0,0,2010
1,54,0,0,0
2,87,0,1,0
1,64,0,1,0
2,33,0,0,7
2,52,0,1,1636
1,54,0,1,3669
2,78,0,0,0
2,34,0,0,1699
2,39,0,1,813
2,58,0,1,3093
2,37,0,1,0
1,38,0,0,1231
1,47,0,0,1013
2,42,0,0,0
1,48,0,1,0
2,44,0,1,1319
1,66,0,0,0
1,71,0,0,233
1,63,0,0,0
2,51,0,0,2002
2,61,0,0,637
2,77,0,1,0
1,69,0,1,1280
1,31,0,0,4000
1,71,0,0,2882
1,86,0,0,2580
1,40,0,1,73
1,73,0,1,0
2,36,0,1,2701
1,67,0,1,0
1,92,0,0,0
1,42,0,0,0
1,65,0,1,370
1,25,0,1,0
2,34,0,1,3409
1,84,0,1,909
1,48,0,0,227
1,65,0,0,0
1,27,0,0,0
1,71,0,1,0
1,47,0,0,0
2,33,0,1,0
1,81,0,0,0
1,53,0,0,0
2,25,0,1,3102
1,38,0,1,1276
2,54,0,0,0
2,24,0,0,0
1,56,0,1,1071
1,31,0,0,4000
2,84,0,1,0
1,38,0,0,0
1,49,0,1,0
1,59,0,1,0
1,64,0,0,0
1,82,0,1,1979
2,55,0,0,0
1,37,0,0,0
1,82,0,1,164
2,44,0,1,0
1,78,0,0,0
1,27,0,1,858
1,87,0,1,0
1,88,0,0,834
1,92,0,0,2781
1,69,0,1,0
2,79,0,1,0
1,35,0,1,4000
1,65,0,1,0
1,28,0,0,0
1,29,0,0,1733
2,71,0,1,2105
1,41,0,1,2761
1,30,0,0,0
1,63,0,0,0
1,36,0,0,0
1,45,0,0,6
1,31,0,0,2015
1,47,0,0,0
2,65,0,1,0
2,36,0,0,0
2,70,0,1,4000
1,68,0,1,0
1,72,0,0,0
1,67,0,0,0
2,41,0,1,1454
1,50,0,1,0
2,56,0,0,0
1,66,0,1,877
1,58,0,1,0
1,52,0,0,2362
2,35,0,0,795
1,91,0,0,859
1,80,0,1,0
2,84,0,0,525
1,77,0,1,0
2,21,0,1,0
1,45,0,1,1488
2,31,0,0,1380
1,45,0,1,1863
2,76,0,1,381
1,26,0,1,0
2,56,0,1,2450
1,25,0,0,0
2,82,0,1,693
1,34,0,1,0
1,82,0,1,0
1,81,0,0,0
1,53,0,1,1409
1,82,0,0,413
2,79,0,1,1415
1,81,0,0,0
1,48,0,0,0
1,50,0,0,0
1,31,0,0,0
1,28,0,0,0
1,32,0,0,0
1,22,0,0,890
1,31,0,0,1486
1,49,0,0,41
1,26,0,1,3035
2,31,0,0,0
2,48,0,1,1726
1,53,0,1,2620
2,66,0,1,1655
1,81,0,1,0
2,71,0,1,1686
1,68,0,1,756
2,53,0,0,0
1,75,0,0,741
1,41,0,1,0
1,20,0,0,0
1,54,0,0,259
2,29,0,0,0
2,67,0,1,0
1,35,0,0,0
2,65,0,0,0
1,55,0,1,1692
2,19,0,1,0
2,51,0,1,0
1,68,0,1,0
1,35,0,0,1822
1,49,0,1,0
2,46,0,1,3691
1,47,0,1,1198
1,72,0,0,0
1,38,0,1,1022
1,25,0,0,0
1,90,0,0,0
